UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Failure Type,Machine failure
5458,M20317,M,303.0,312.5,1402,33.7,135,0,0,0,0,0,No Failure,0
5459,L52638,L,303.1,312.6,1314,42.1,138,0,0,0,0,0,No Failure,0
5460,L52639,L,303.1,312.5,1253,49.1,140,0,0,0,0,0,No Failure,0
5461,M20320,M,303.0,312.4,1326,36.1,142,0,0,0,0,0,No Failure,0
5462,M20321,M,302.9,312.3,1139,52.1,145,0,0,0,0,0,No Failure,0
5463,L52642,L,302.9,312.3,1689,22.8,148,0,0,0,0,0,No Failure,0
5464,L52643,L,302.9,312.4,1361,34.8,150,0,0,0,0,0,No Failure,0
5465,M20324,M,302.9,312.4,1459,33.1,152,0,0,0,0,0,No Failure,0
5466,L52645,L,302.9,312.4,1224,49.5,155,0,0,0,0,0,No Failure,0
5467,M20326,M,302.9,312.3,1226,44.7,157,0,0,0,0,0,No Failure,0
5468,L52647,L,302.9,312.4,1183,51.4,160,0,0,0,0,0,No Failure,0
5469,L52648,L,302.8,312.3,1564,29.9,162,0,0,0,0,0,No Failure,0
5470,M20329,M,302.7,312.2,1239,42.5,164,0,0,0,0,0,No Failure,0
5471,M20330,M,302.7,312.2,1385,35.5,167,0,0,0,0,0,No Failure,0
5472,L52651,L,302.7,312.3,1146,61.2,170,0,0,0,0,0,No Failure,0
5473,L52652,L,302.8,312.3,1186,57.8,172,0,0,0,0,0,No Failure,0
5474,L52653,L,302.7,312.2,1169,51.8,174,0,0,0,0,0,No Failure,0
5475,M20334,M,302.7,312.1,1178,46.9,176,0,0,0,0,0,No Failure,0
5476,L52655,L,302.7,312.2,1136,46.8,179,0,0,0,0,0,No Failure,0
5477,M20336,M,302.6,312.1,1245,42.0,181,0,0,0,0,0,No Failure,0
5478,L52657,L,302.7,312.1,1563,26.5,184,0,0,0,0,0,No Failure,0
5479,L52658,L,302.7,312.2,1411,34.1,186,0,0,0,0,0,No Failure,0
5480,M20339,M,302.7,312.1,1364,32.1,188,0,0,0,0,0,No Failure,0
5481,H34894,H,302.7,312.1,1278,36.0,191,0,0,0,0,0,No Failure,0
5482,L52661,L,302.6,312.0,1581,28.5,196,0,0,0,0,0,No Failure,0
5483,L52662,L,302.6,312.1,1582,26.8,198,0,0,0,0,0,No Failure,0
5484,M20343,M,302.6,312.1,1800,21.9,200,1,0,0,0,0,TWF,1
5485,M20344,M,302.5,312.0,1626,25.3,203,1,0,0,0,0,TWF,1
5486,L52665,L,302.6,312.1,1144,51.0,206,1,0,0,0,0,TWF,1
5487,L52666,L,302.6,312.2,1320,43.0,208,1,0,0,0,0,TWF,1
5488,M20347,M,302.6,312.1,1411,39.9,210,1,0,0,0,0,TWF,1
5489,L52668,L,302.7,312.2,1250,52.1,213,1,0,0,1,0,TWF,1
5490,L52669,L,302.6,312.1,1299,35.0,215,1,0,0,0,0,TWF,1
5491,L52670,L,302.6,312.1,1088,68.5,0,0,0,0,0,0,No Failure,0
5492,M20351,M,302.7,312.2,1150,58.6,2,0,0,0,0,0,No Failure,0
5493,M20352,M,302.9,312.4,1134,50.9,5,0,0,0,0,0,No Failure,0
5494,L52673,L,302.8,312.4,1176,57.1,8,0,0,0,0,0,No Failure,0
5495,L52674,L,302.8,312.4,1168,49.5,10,0,0,0,0,0,No Failure,0
5496,H34909,H,302.9,312.5,1157,55.0,12,0,0,0,0,0,No Failure,0
5497,M20356,M,302.9,312.5,1724,24.0,17,0,0,0,0,0,No Failure,0
5498,M20357,M,302.9,312.5,1351,40.0,20,0,0,0,0,0,No Failure,0
5499,M20358,M,302.9,312.5,1703,21.2,23,0,0,0,0,0,No Failure,0
5500,H34913,H,302.9,312.3,1217,48.7,26,0,0,0,0,0,No Failure,0
5501,L52680,L,302.7,312.1,1401,35.2,31,0,0,0,0,0,No Failure,0
5502,L52681,L,302.7,312.1,1343,37.5,33,0,0,0,0,0,No Failure,0
5503,L52682,L,302.6,312.1,1239,52.3,35,0,0,0,0,0,No Failure,0
5504,H34917,H,302.6,312.0,1457,29.3,37,0,0,0,0,0,No Failure,0
5505,L52684,L,302.8,312.2,1258,51.0,42,0,0,0,0,0,No Failure,0
5506,L52685,L,302.8,312.2,1546,27.4,44,0,0,0,0,0,No Failure,0
5507,L52686,L,302.9,312.2,1477,30.5,46,0,0,0,0,0,No Failure,0
5508,L52687,L,302.8,312.1,1320,39.9,48,0,0,0,0,0,No Failure,0
5509,L52688,L,302.9,312.2,1167,55.1,50,0,0,0,0,0,No Failure,0
5510,L52689,L,302.8,312.2,1309,36.5,52,0,0,0,0,0,No Failure,0
5511,L52690,L,302.8,312.1,1218,51.4,54,0,0,0,0,0,No Failure,0
5512,L52691,L,302.8,312.1,1758,20.3,56,0,0,0,0,0,No Failure,0
5513,L52692,L,302.8,312.2,1482,30.9,58,0,0,0,0,0,No Failure,0
5514,M20373,M,302.8,312.2,1252,50.3,60,0,0,0,0,0,No Failure,0
5515,L52694,L,302.7,312.0,1628,24.0,63,0,0,0,0,0,No Failure,0
5516,H34929,H,302.7,312.0,1284,41.5,65,0,0,0,0,0,No Failure,0
5517,L52696,L,302.6,312.0,1474,32.2,70,0,0,0,0,0,No Failure,0
5518,L52697,L,302.6,311.9,1248,49.5,72,0,0,0,0,0,No Failure,0
5519,M20378,M,302.5,311.8,1823,19.1,74,0,0,0,0,0,No Failure,0
5520,L52699,L,302.5,311.9,1252,47.4,77,0,0,0,0,0,No Failure,0
5521,M20380,M,302.6,312.0,1296,45.0,79,0,0,0,0,0,No Failure,0
5522,L52701,L,302.6,311.9,1197,46.9,82,0,0,0,0,0,No Failure,0
5523,L52702,L,302.6,311.9,1253,39.1,84,0,0,0,0,0,No Failure,0
5524,M20383,M,302.5,311.9,1324,34.8,86,0,0,0,0,0,No Failure,0
5525,L52704,L,302.6,311.9,1433,30.9,89,0,0,0,0,0,No Failure,0
5526,M20385,M,302.6,312.0,1163,45.7,91,0,0,0,0,0,No Failure,0
5527,L52706,L,302.5,311.9,1320,44.9,94,0,0,0,0,0,No Failure,0
5528,M20387,M,302.5,311.9,1332,38.8,96,0,0,0,0,0,No Failure,0
5529,L52708,L,302.4,311.8,1184,50.9,99,0,0,0,0,0,No Failure,0
5530,M20389,M,302.4,311.8,1339,39.9,101,0,0,0,0,0,No Failure,0
5531,M20390,M,302.3,311.8,1155,50.1,104,0,0,0,0,0,No Failure,0
5532,M20391,M,302.3,311.7,1304,37.3,107,0,0,0,0,0,No Failure,0
5533,L52712,L,302.4,311.8,1276,46.6,110,0,0,0,0,0,No Failure,0
5534,L52713,L,302.4,311.7,1521,26.9,112,0,0,0,0,0,No Failure,0
5535,M20394,M,302.3,311.7,1294,37.1,114,0,0,0,0,0,No Failure,0
5536,L52715,L,302.3,311.7,1265,43.5,117,0,0,0,0,0,No Failure,0
5537,M20396,M,302.3,311.8,1163,54.0,119,0,0,0,0,0,No Failure,0
5538,L52717,L,302.4,311.8,1448,30.0,122,0,0,0,0,0,No Failure,0
5539,M20398,M,302.3,311.8,1679,23.0,124,0,0,0,0,0,No Failure,0
5540,H34953,H,302.3,311.7,1282,39.0,127,0,0,0,0,0,No Failure,0
5541,L52720,L,302.4,311.8,1293,38.4,132,0,0,0,0,0,No Failure,0
5542,L52721,L,302.4,311.8,1233,42.2,134,0,0,0,0,0,No Failure,0
5543,L52722,L,302.3,311.7,1200,41.6,136,0,0,0,0,0,No Failure,0
5544,L52723,L,302.4,311.8,1055,59.0,138,0,0,0,0,0,No Failure,0
5545,L52724,L,302.2,311.7,1271,45.6,140,0,0,0,0,0,No Failure,0
5546,H34959,H,302.2,311.6,1157,44.2,142,0,0,0,0,0,No Failure,0
5547,L52726,L,302.3,311.7,1253,41.2,147,0,0,0,0,0,No Failure,0
5548,M20407,M,302.3,311.7,1340,28.9,149,0,0,0,0,0,No Failure,0
5549,L52728,L,302.3,311.8,1405,35.2,152,0,0,0,0,0,No Failure,0
5550,H34963,H,302.3,311.9,1174,52.4,154,0,0,0,0,0,No Failure,0
5551,M20410,M,302.3,311.9,1308,42.3,159,0,0,0,0,0,No Failure,0
5552,H34965,H,302.4,311.9,1166,47.3,162,0,0,0,0,0,No Failure,0
5553,H34966,H,302.5,312.0,1379,35.7,167,0,0,0,0,0,No Failure,0
5554,L52733,L,302.5,311.9,1106,59.7,172,0,0,0,0,0,No Failure,0
5555,M20414,M,302.5,312.0,1321,40.2,174,0,0,0,0,0,No Failure,0
5556,L52735,L,302.5,312.0,1211,44.2,177,0,0,0,0,0,No Failure,0
5557,H34970,H,302.5,312.0,1157,42.0,179,0,0,0,0,0,No Failure,0
5558,M20417,M,302.5,312.0,1236,43.5,184,0,0,0,0,0,No Failure,0
5559,L52738,L,302.5,311.9,1353,40.1,187,0,0,0,0,0,No Failure,0
5560,M20419,M,302.5,312.0,1251,43.2,189,0,0,0,0,0,No Failure,0
5561,L52740,L,302.4,311.9,1341,37.9,192,0,0,0,0,0,No Failure,0
5562,M20421,M,302.3,311.7,1141,46.3,194,0,0,0,0,0,No Failure,0
5563,L52742,L,302.3,311.7,1448,32.1,197,0,0,0,0,0,No Failure,0
5564,M20423,M,302.3,311.7,1440,31.5,199,0,0,0,0,0,No Failure,0
5565,L52744,L,302.4,311.8,1216,46.1,202,1,0,0,0,0,TWF,1
5566,L52745,L,302.4,311.9,1471,29.9,204,1,0,0,0,0,TWF,1
5567,L52746,L,302.4,312.0,1257,45.5,206,1,0,0,0,0,TWF,1
5568,M20427,M,302.5,312.0,1245,54.8,0,0,0,0,0,0,No Failure,0
5569,L52748,L,302.5,312.1,1334,38.6,3,0,0,0,0,0,No Failure,0
5570,L52749,L,302.4,312.0,1308,36.9,5,0,0,0,0,0,No Failure,0
5571,M20430,M,302.4,312.1,1292,47.7,7,0,0,0,0,0,No Failure,0
5572,L52751,L,302.4,312.0,1362,37.9,10,0,0,0,0,0,No Failure,0
5573,L52752,L,302.4,312.0,1345,36.4,12,0,0,0,0,0,No Failure,0
5574,L52753,L,302.5,312.2,1538,25.3,14,0,0,0,0,0,No Failure,0
5575,L52754,L,302.4,312.0,1105,49.1,16,0,0,0,0,0,No Failure,0
5576,H34989,H,302.4,312.0,1277,39.7,18,0,0,0,0,0,No Failure,0
5577,H34990,H,302.4,312.0,1257,43.4,23,0,0,0,0,0,No Failure,0
5578,L52757,L,302.4,312.1,1255,40.4,28,0,0,0,0,0,No Failure,0
5579,L52758,L,302.5,312.2,1374,38.7,30,0,0,0,0,0,No Failure,0
5580,L52759,L,302.6,312.2,1495,27.1,32,0,0,0,0,0,No Failure,0
5581,M20440,M,302.6,312.2,1258,38.8,34,0,0,0,0,0,No Failure,0
5582,M20441,M,302.5,312.1,1254,47.6,37,0,0,0,0,0,No Failure,0
5583,L52762,L,302.5,312.0,1852,18.9,40,0,0,0,0,0,No Failure,0
5584,L52763,L,302.5,312.0,1473,29.9,42,0,0,0,0,0,No Failure,0
5585,L52764,L,302.4,311.9,1378,29.9,44,0,0,0,0,0,No Failure,0
5586,M20445,M,302.5,312.0,1442,29.1,46,0,0,0,0,0,No Failure,0
5587,M20446,M,302.4,311.8,1357,31.5,49,0,0,0,0,0,No Failure,0
5588,L52767,L,302.5,311.9,1281,42.9,52,0,0,0,0,0,No Failure,0
5589,M20448,M,302.5,311.8,1366,37.6,54,0,0,0,0,0,No Failure,0
5590,M20449,M,302.5,311.9,1098,57.5,57,0,0,0,0,0,No Failure,0
5591,M20450,M,302.5,311.9,1140,59.4,60,0,0,0,0,0,No Failure,0
5592,L52771,L,302.5,312.0,1374,33.8,63,0,0,0,0,0,No Failure,0
5593,L52772,L,302.5,311.9,1237,46.7,65,0,0,0,0,0,No Failure,0
5594,L52773,L,302.6,311.9,1154,48.0,67,0,0,0,0,0,No Failure,0
5595,L52774,L,302.6,311.9,1398,35.5,69,0,0,0,0,0,No Failure,0
5596,M20455,M,302.7,312.0,1744,21.4,71,0,0,0,0,0,No Failure,0
5597,M20456,M,302.7,312.0,1338,36.7,74,0,0,0,0,0,No Failure,0
5598,L52777,L,302.7,312.0,1301,37.0,77,0,0,0,0,0,No Failure,0
5599,L52778,L,302.8,312.1,1241,52.1,79,0,0,0,0,0,No Failure,0
5600,M20459,M,302.7,312.0,1452,31.0,81,0,0,0,0,0,No Failure,0
5601,L52780,L,302.8,312.1,1287,36.6,84,0,0,0,0,0,No Failure,0
5602,L52781,L,302.9,312.2,1405,33.9,86,0,0,0,0,0,No Failure,0
5603,L52782,L,302.9,312.1,1134,54.7,88,0,0,0,0,0,No Failure,0
5604,L52783,L,302.9,312.2,1140,57.8,90,0,0,0,0,0,No Failure,0
5605,L52784,L,302.9,312.2,1313,37.8,92,0,0,0,0,0,No Failure,0
5606,L52785,L,302.9,312.2,1310,41.4,94,0,0,0,0,0,No Failure,0
5607,L52786,L,302.9,312.2,1529,23.6,96,0,0,0,0,0,No Failure,0
5608,M20467,M,302.9,312.2,1545,25.5,98,0,0,0,0,0,No Failure,0
5609,M20468,M,303.1,312.3,1423,31.6,101,0,0,0,0,0,No Failure,0
5610,M20469,M,303.1,312.4,1178,50.1,104,0,0,0,0,0,No Failure,0
5611,L52790,L,303.1,312.4,1207,41.2,107,0,0,0,0,0,No Failure,0
5612,M20471,M,303.0,312.3,1474,29.5,109,0,0,0,0,0,No Failure,0
5613,L52792,L,303.0,312.3,1286,42.4,112,0,0,0,0,0,No Failure,0
5614,M20473,M,303.0,312.3,1283,38.8,114,0,0,0,0,0,No Failure,0
5615,H35028,H,303.0,312.2,1424,28.8,117,0,0,0,0,0,No Failure,0
5616,M20475,M,303.0,312.2,1057,71.3,122,0,0,0,0,0,No Failure,0
5617,L52796,L,303.0,312.3,1280,41.4,125,0,0,0,0,0,No Failure,0
5618,L52797,L,303.1,312.4,1204,61.5,127,0,0,0,0,0,No Failure,0
5619,M20478,M,303.0,312.4,1445,29.6,129,0,0,0,0,0,No Failure,0
5620,L52799,L,303.0,312.3,1732,21.9,132,0,0,0,0,0,No Failure,0
5621,L52800,L,303.0,312.3,1333,38.5,134,0,0,0,0,0,No Failure,0
5622,M20481,M,302.9,312.2,1092,54.4,136,0,0,0,0,0,No Failure,0
5623,L52802,L,302.9,312.2,1371,40.6,139,0,0,0,0,0,No Failure,0
5624,L52803,L,302.9,312.3,1378,36.3,141,0,0,0,0,0,No Failure,0
5625,M20484,M,302.8,312.2,1269,36.9,143,0,0,0,0,0,No Failure,0
5626,L52805,L,302.7,312.1,1528,24.4,146,0,0,0,0,0,No Failure,0
5627,H35040,H,302.7,312.1,1403,32.5,148,0,0,0,0,0,No Failure,0
5628,L52807,L,302.7,312.1,1397,39.8,153,0,0,0,0,0,No Failure,0
5629,L52808,L,302.7,312.1,1488,32.0,155,0,0,0,0,0,No Failure,0
5630,L52809,L,302.7,312.2,1205,51.4,157,0,0,0,0,0,No Failure,0
5631,M20490,M,302.8,312.2,1415,32.9,159,0,0,0,0,0,No Failure,0
5632,L52811,L,302.8,312.2,1315,36.8,162,0,0,0,0,0,No Failure,0
5633,L52812,L,302.7,312.2,1176,52.8,164,0,0,0,0,0,No Failure,0
5634,L52813,L,302.7,312.2,1247,47.5,166,0,0,0,0,0,No Failure,0
5635,M20494,M,302.6,312.2,1153,56.5,168,0,0,0,0,0,No Failure,0
5636,L52815,L,302.6,312.1,1302,47.3,171,0,0,0,0,0,No Failure,0
5637,L52816,L,302.6,312.0,1247,45.5,173,0,0,0,0,0,No Failure,0
5638,M20497,M,302.5,312.0,1287,46.1,175,0,0,0,0,0,No Failure,0
5639,L52818,L,302.6,312.1,1319,38.1,178,0,0,0,0,0,No Failure,0
5640,L52819,L,302.6,312.1,1468,28.7,180,0,0,0,0,0,No Failure,0
5641,L52820,L,302.6,312.1,1220,51.6,182,0,0,0,0,0,No Failure,0
5642,L52821,L,302.6,312.1,1273,37.3,184,0,0,0,0,0,No Failure,0
5643,L52822,L,302.5,312.0,1295,38.8,186,0,0,0,0,0,No Failure,0
5644,L52823,L,302.5,312.0,1374,42.0,188,0,0,0,0,0,No Failure,0
5645,L52824,L,302.5,312.0,1183,51.3,190,0,0,0,0,0,No Failure,0
5646,M20505,M,302.5,312.0,1391,29.4,192,0,0,0,0,0,No Failure,0
5647,M20506,M,302.4,311.8,1444,37.2,195,0,0,0,0,0,No Failure,0
5648,H35061,H,302.5,311.8,2170,14.7,198,0,0,1,0,0,PWF,1
5649,L52828,L,302.5,311.9,1201,44.9,203,1,0,0,0,0,TWF,1
5650,M20509,M,302.5,311.9,1214,51.6,205,1,0,0,0,0,TWF,1
5651,L52830,L,302.5,312.0,1256,46.3,208,1,0,0,0,0,TWF,1
5652,M20511,M,302.5,312.0,1247,45.7,210,1,0,0,0,0,TWF,1
5653,L52832,L,302.4,311.8,1527,26.5,213,1,0,0,0,0,TWF,1
5654,L52833,L,302.4,311.7,1295,36.8,215,1,0,0,0,0,TWF,1
5655,L52834,L,302.3,311.6,1344,34.3,0,0,0,0,0,0,No Failure,0
5656,L52835,L,302.3,311.5,1187,47.3,2,0,0,0,0,0,No Failure,0
5657,M20516,M,302.3,311.5,1116,47.2,4,0,0,0,0,0,No Failure,0
5658,L52837,L,302.3,311.5,1594,26.1,7,0,0,0,0,0,No Failure,0
5659,M20518,M,302.2,311.4,1172,55.1,9,0,0,0,0,0,No Failure,0
5660,M20519,M,302.3,311.5,1474,30.0,12,0,0,0,0,0,No Failure,0
5661,L52840,L,302.2,311.4,1277,41.7,15,0,0,0,0,0,No Failure,0
5662,L52841,L,302.2,311.4,1197,53.0,17,0,0,0,0,0,No Failure,0
5663,L52842,L,302.2,311.5,1416,34.0,19,0,0,0,0,0,No Failure,0
5664,M20523,M,302.3,311.5,1330,42.3,21,0,0,0,0,0,No Failure,0
5665,M20524,M,302.2,311.4,1339,35.1,24,0,0,0,0,0,No Failure,0
5666,L52845,L,302.3,311.4,1645,21.9,27,0,0,0,0,0,No Failure,0
5667,L52846,L,302.2,311.4,1230,43.1,29,0,0,0,0,0,No Failure,0
5668,L52847,L,302.2,311.4,1880,19.2,31,0,0,0,0,0,No Failure,0
5669,M20528,M,302.2,311.4,1232,45.3,33,0,0,0,0,0,No Failure,0
5670,M20529,M,302.2,311.5,1279,39.5,36,0,0,0,0,0,No Failure,0
5671,L52850,L,302.2,311.5,1224,45.2,39,0,0,0,0,0,No Failure,0
5672,H35085,H,302.2,311.6,1334,37.2,41,0,0,0,0,0,No Failure,0
5673,H35086,H,302.1,311.6,1501,26.2,46,0,0,0,0,0,No Failure,0
5674,L52853,L,302.2,311.6,1262,50.0,51,0,0,0,0,0,No Failure,0
5675,M20534,M,302.2,311.7,1193,42.5,53,0,0,0,0,0,No Failure,0
5676,M20535,M,302.3,311.7,1253,42.5,56,0,0,0,0,0,No Failure,0
5677,L52856,L,302.3,311.8,1365,37.8,59,0,0,0,0,0,No Failure,0
5678,L52857,L,302.3,311.8,1081,51.7,61,0,0,0,0,0,No Failure,0
5679,M20538,M,302.2,311.7,1384,36.2,63,0,0,0,0,0,No Failure,0
5680,M20539,M,302.2,311.7,1266,49.0,66,0,0,0,0,0,No Failure,0
5681,M20540,M,302.2,311.6,1186,50.5,69,0,0,0,0,0,No Failure,0
5682,L52861,L,302.2,311.6,1183,44.3,72,0,0,0,0,0,No Failure,0
5683,H35096,H,302.3,311.6,1241,53.9,74,0,0,0,0,0,No Failure,0
5684,M20543,M,302.2,311.6,1392,37.7,79,0,0,0,0,0,No Failure,0
5685,H35098,H,302.2,311.6,1394,36.8,82,0,0,0,0,0,No Failure,0
5686,L52865,L,302.2,311.5,1282,45.6,87,0,0,0,0,0,No Failure,0
5687,L52866,L,302.2,311.6,1458,31.4,89,0,0,0,0,0,No Failure,0
5688,L52867,L,302.3,311.7,1970,18.2,91,0,0,0,0,0,No Failure,0
5689,M20548,M,302.3,311.7,1223,44.6,93,0,0,0,0,0,No Failure,0
5690,L52869,L,302.4,311.8,1343,31.1,96,0,0,0,0,0,No Failure,0
5691,L52870,L,302.3,311.8,1235,44.8,98,0,0,0,0,0,No Failure,0
5692,L52871,L,302.4,311.8,1120,56.4,100,0,0,0,0,0,No Failure,0
5693,M20552,M,302.4,311.9,1113,55.7,102,0,0,0,0,0,No Failure,0
5694,M20553,M,302.4,311.8,1253,42.1,105,0,0,0,0,0,No Failure,0
5695,L52874,L,302.4,311.8,1308,45.7,108,0,0,0,0,0,No Failure,0
5696,L52875,L,302.4,311.8,1251,42.0,110,0,0,0,0,0,No Failure,0
5697,H35110,H,302.5,311.9,1395,34.6,112,0,0,0,0,0,No Failure,0
5698,L52877,L,302.5,311.9,1154,49.4,117,0,0,0,0,0,No Failure,0
5699,L52878,L,302.5,311.9,1065,59.8,119,0,0,0,0,0,No Failure,0
5700,L52879,L,302.4,311.9,1667,25.9,121,0,0,0,0,0,No Failure,0
5701,L52880,L,302.5,311.9,1297,41.6,123,0,0,0,0,0,No Failure,0
5702,M20561,M,302.5,311.9,1147,54.3,125,0,0,0,0,0,No Failure,0
5703,L52882,L,302.3,311.7,1344,43.2,128,0,0,0,0,0,No Failure,0
5704,H35117,H,302.3,311.7,1256,45.4,130,0,0,0,0,0,No Failure,0
5705,L52884,L,302.5,311.8,1135,52.7,135,0,0,0,0,0,No Failure,0
5706,L52885,L,302.4,311.9,1252,43.1,137,0,0,0,0,0,No Failure,0
5707,L52886,L,302.4,311.9,1090,70.0,139,0,0,0,0,0,No Failure,0
5708,L52887,L,302.4,311.8,1248,43.4,141,0,0,0,0,0,No Failure,0
5709,L52888,L,302.3,311.7,1411,38.6,143,0,0,0,0,0,No Failure,0
5710,L52889,L,302.2,311.7,1356,38.6,145,0,0,0,0,0,No Failure,0
5711,H35124,H,302.2,311.7,1213,46.5,147,0,0,0,0,0,No Failure,0
5712,L52891,L,302.2,311.6,1345,35.9,152,0,0,0,0,0,No Failure,0
5713,L52892,L,302.2,311.7,1130,54.6,154,0,0,0,0,0,No Failure,0
5714,L52893,L,302.2,311.9,1396,38.0,156,0,0,0,0,0,No Failure,0
5715,L52894,L,302.2,311.8,1418,36.0,158,0,0,0,0,0,No Failure,0
5716,H35129,H,302.2,311.9,1397,35.8,160,0,0,0,0,0,No Failure,0
5717,L52896,L,302.3,312.0,1154,52.2,165,0,0,0,0,0,No Failure,0
5718,L52897,L,302.3,312.0,1546,28.1,167,0,0,0,0,0,No Failure,0
5719,L52898,L,302.4,312.0,1421,32.5,169,0,0,0,0,0,No Failure,0
5720,L52899,L,302.3,312.0,1198,43.3,171,0,0,0,0,0,No Failure,0
5721,L52900,L,302.3,311.9,1234,51.9,173,0,0,0,0,0,No Failure,0
5722,M20581,M,302.3,311.8,1243,43.4,175,0,0,0,0,0,No Failure,0
5723,L52902,L,302.2,311.7,1288,44.6,178,0,0,0,0,0,No Failure,0
5724,M20583,M,302.3,311.8,1275,48.0,180,0,0,0,0,0,No Failure,0
5725,L52904,L,302.3,311.8,1233,50.3,183,0,0,0,0,0,No Failure,0
5726,M20585,M,302.3,311.8,1357,34.1,185,0,0,0,0,0,No Failure,0
5727,M20586,M,302.4,311.9,1198,50.1,188,0,0,0,0,0,No Failure,0
5728,M20587,M,302.3,311.8,1359,34.4,191,0,0,0,0,0,No Failure,0
5729,M20588,M,302.4,311.9,1222,46.4,194,0,0,0,0,0,No Failure,0
5730,M20589,M,302.3,311.8,1263,35.7,197,0,0,0,0,0,No Failure,0
5731,L52910,L,302.3,311.7,1593,25.3,200,1,0,0,0,0,TWF,1
5732,L52911,L,302.2,311.6,1672,20.4,202,1,0,0,0,0,TWF,1
5733,L52912,L,302.2,311.7,1212,44.5,204,1,0,0,0,0,TWF,1
5734,L52913,L,302.3,311.8,1287,43.2,206,1,0,0,0,0,TWF,1
5735,L52914,L,302.3,311.8,1169,56.2,208,1,0,0,1,0,TWF,1
5736,L52915,L,302.4,311.8,1473,30.1,210,1,0,0,0,0,TWF,1
5737,M20596,M,302.4,311.9,1239,36.6,212,1,0,0,0,0,TWF,1
5738,L52917,L,302.3,311.8,1374,42.8,215,1,0,0,0,0,TWF,1
5739,L52918,L,302.3,311.7,1081,48.8,0,0,0,0,0,0,No Failure,0
5740,M20599,M,302.2,311.7,1453,31.4,2,0,0,0,0,0,No Failure,0
5741,M20600,M,302.3,311.7,1335,38.3,5,0,0,0,0,0,No Failure,0
5742,M20601,M,302.3,311.7,1283,40.5,8,0,0,0,0,0,No Failure,0
5743,L52922,L,302.3,311.7,1214,47.0,11,0,0,0,0,0,No Failure,0
5744,M20603,M,302.2,311.6,1179,42.9,13,0,0,0,0,0,No Failure,0
5745,H35158,H,302.2,311.5,1282,42.6,16,0,0,0,0,0,No Failure,0
5746,L52925,L,302.1,311.5,1787,20.1,21,0,0,0,0,0,No Failure,0
5747,M20606,M,302.1,311.5,1435,31.6,23,0,0,0,0,0,No Failure,0
5748,L52927,L,302.1,311.5,1333,39.4,26,0,0,0,0,0,No Failure,0
5749,M20608,M,302.2,311.7,1376,34.0,28,0,0,0,0,0,No Failure,0
5750,H35163,H,302.2,311.8,1130,62.4,31,0,0,0,0,0,No Failure,0
5751,L52930,L,302.2,311.8,1781,21.8,36,0,0,0,0,0,No Failure,0
5752,H35165,H,302.3,311.8,1275,42.8,38,0,0,0,0,0,No Failure,0
5753,H35166,H,302.3,311.8,1604,25.0,43,0,0,0,0,0,No Failure,0
5754,L52933,L,302.2,311.6,1216,54.1,48,0,0,0,0,0,No Failure,0
5755,L52934,L,302.1,311.5,1527,27.7,50,0,0,0,0,0,No Failure,0
5756,L52935,L,302.1,311.4,1191,49.2,52,0,0,0,0,0,No Failure,0
5757,M20616,M,302.0,311.5,1166,52.3,54,0,0,0,0,0,No Failure,0
5758,L52937,L,301.9,311.3,1166,55.6,57,0,0,0,0,0,No Failure,0
5759,L52938,L,301.9,311.3,1301,40.8,59,0,0,0,0,0,No Failure,0
5760,L52939,L,301.8,311.3,1351,35.8,61,0,0,0,0,0,No Failure,0
5761,M20620,M,301.9,311.3,1322,35.6,63,0,0,0,0,0,No Failure,0
5762,L52941,L,301.9,311.2,1169,49.8,66,0,0,0,0,0,No Failure,0
5763,L52942,L,301.8,311.2,1134,52.3,68,0,0,0,0,0,No Failure,0
5764,H35177,H,301.8,311.2,1251,39.4,70,0,0,0,0,0,No Failure,0
5765,L52944,L,301.7,311.2,1389,37.9,75,0,0,0,0,0,No Failure,0
5766,L52945,L,301.7,311.3,1508,30.5,77,0,0,0,0,0,No Failure,0
5767,M20626,M,301.7,311.2,1213,42.6,79,0,0,0,0,0,No Failure,0
5768,M20627,M,301.6,311.2,1215,46.5,82,0,0,0,0,0,No Failure,0
5769,L52948,L,301.7,311.3,1221,45.9,85,0,0,0,0,0,No Failure,0
5770,L52949,L,301.7,311.3,1148,51.0,87,0,0,0,0,0,No Failure,0
5771,L52950,L,301.6,311.2,1208,42.9,89,0,0,0,0,0,No Failure,0
5772,L52951,L,301.6,311.2,1325,43.7,91,0,0,0,0,0,No Failure,0
5773,L52952,L,301.6,311.3,1506,29.9,93,0,0,0,0,0,No Failure,0
5774,H35187,H,301.6,311.2,1195,46.8,95,0,0,0,0,0,No Failure,0
5775,L52954,L,301.5,311.1,1402,34.3,100,0,0,0,0,0,No Failure,0
5776,L52955,L,301.6,311.1,1707,21.5,102,0,0,0,0,0,No Failure,0
5777,L52956,L,301.6,311.1,1125,49.2,104,0,0,0,0,0,No Failure,0
5778,L52957,L,301.6,311.1,1208,44.4,106,0,0,0,0,0,No Failure,0
5779,M20638,M,301.7,311.1,1289,41.4,108,0,0,0,0,0,No Failure,0
5780,L52959,L,301.6,311.1,1480,29.2,111,0,0,0,0,0,No Failure,0
5781,L52960,L,301.7,311.2,1317,42.4,113,0,0,0,0,0,No Failure,0
